Rouge Type,Filename,ROUGE-1,ROUGE-1,ROUGE-1,ROUGE-2,ROUGE-2,ROUGE-2,ROUGE-3,ROUGE-3,ROUGE-3,ROUGE-4,ROUGE-4,ROUGE-4,ROUGE-L,ROUGE-L,ROUGE-L,ROUGE-W-1.2,ROUGE-W-1.2,ROUGE-W-1.2,ROUGE-S*,ROUGE-S*,ROUGE-S*,ROUGE-SU*,ROUGE-SU*,ROUGE-SU*
976,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-gen-s-sent-token-127-article_output,0.83028,0.60333,0.69884,0.64055,0.46488,0.53876,0.58796,0.42617,0.49416,0.54884,0.39731,0.46094,0.77982,0.56667,0.65637,0.50566,0.17668,0.26186,0.65408,0.34495,0.45169,0.65568,0.34665,0.45353
977,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-nltk-1-sent-token-160-article_output,0.73737,0.68868,0.71219,0.64286,0.6,0.62069,0.61856,0.57692,0.59701,0.59375,0.5534,0.57287,0.72727,0.67925,0.70244,0.51027,0.26458,0.34847,0.48217,0.42031,0.44912,0.48717,0.42522,0.45409
978,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-luhn-sent-token-225-article_output,0.65254,0.36321,0.46667,0.38462,0.21327,0.27439,0.30172,0.16667,0.21473,0.25217,0.13876,0.17901,0.60169,0.33491,0.43031,0.40113,0.10838,0.17065,0.36709,0.1133,0.17316,0.37179,0.1156,0.17636
979,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-nltk-1-sent-token-108-article_output,0.7173,0.87179,0.78704,0.57203,0.69588,0.62791,0.50213,0.6114,0.5514,0.44872,0.54688,0.49296,0.67089,0.81538,0.73611,0.45845,0.28399,0.35072,0.43775,0.64721,0.52226,0.44004,0.64943,0.52461
980,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-textrank-sent-token-103-article_output,0.62611,0.70569,0.66352,0.41667,0.4698,0.44164,0.33731,0.38047,0.35759,0.29042,0.3277,0.30794,0.57567,0.64883,0.61006,0.35391,0.19196,0.24891,0.38185,0.48526,0.42739,0.38331,0.48674,0.42888
981,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-gen-s-sent-token-162-article_output,0.69725,0.75248,0.72381,0.67593,0.73,0.70193,0.65421,0.70707,0.67961,0.63208,0.68367,0.65686,0.69725,0.75248,0.72381,0.54724,0.33212,0.41337,0.49185,0.57327,0.52945,0.4955,0.5767,0.53303
982,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-luhn-sent-token-205-article_output,0.75439,0.40187,0.52439,0.58929,0.31132,0.40741,0.58182,0.30476,0.4,0.57407,0.29808,0.39241,0.7193,0.38318,0.5,0.65584,0.17886,0.28107,0.56579,0.15923,0.24852,0.57264,0.16375,0.25467
983,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-luhn-sent-token-191-article_output,0.75439,0.23889,0.36287,0.60714,0.18994,0.28936,0.56364,0.17416,0.2661,0.53704,0.16384,0.25108,0.75439,0.23889,0.36287,0.18754,0.03093,0.0531,0.56015,0.05549,0.10098,0.56719,0.05752,0.10445
984,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-nltk-1-sent-token-154-article_output,0.89666,0.76031,0.82287,0.78354,0.66408,0.71888,0.70948,0.60104,0.65077,0.64724,0.54805,0.59353,0.8541,0.72423,0.78382,0.53406,0.20693,0.29828,0.58186,0.41817,0.48662,0.58374,0.4199,0.48845
985,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-sumbasic-sent-token-107-article_output,0.86567,0.62366,0.725,0.64419,0.46361,0.53918,0.55639,0.4,0.46541,0.49057,0.3523,0.41009,0.8209,0.5914,0.6875,0.51235,0.16976,0.25502,0.74672,0.38715,0.50992,0.74759,0.38841,0.51122
986,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-lexrank-sent-token-116-article_output,0.66667,0.55678,0.60679,0.45374,0.37868,0.41283,0.34071,0.28413,0.30986,0.28,0.23333,0.25454,0.61842,0.51648,0.56287,0.39947,0.15846,0.22691,0.40073,0.2793,0.32917,0.40306,0.28134,0.33138
987,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-lsa-sent-token-213-article_output,0.82883,0.71318,0.76667,0.68326,0.58755,0.6318,0.62727,0.53906,0.57983,0.59361,0.5098,0.54852,0.81532,0.70155,0.75417,0.55662,0.22333,0.31876,0.67266,0.49772,0.57212,0.67405,0.49937,0.57371
988,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-nltk-2-sent-token-208-article_output,0.43142,0.78313,0.55635,0.27716,0.50403,0.35765,0.20889,0.38057,0.26973,0.17372,0.31707,0.22446,0.42035,0.76305,0.54208,0.27361,0.24474,0.25837,0.18378,0.60668,0.2821,0.18488,0.60812,0.28355
989,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-lsa-sent-token-224-article_output,0.8595,0.84553,0.85246,0.775,0.7623,0.7686,0.7479,0.73554,0.74167,0.72034,0.70833,0.71428,0.84298,0.82927,0.83607,0.66845,0.30123,0.41531,0.72163,0.69825,0.70975,0.72385,0.70059,0.71203
990,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-textrank-sent-token-191-article_output,0.77246,0.71667,0.74352,0.68072,0.63128,0.65507,0.66061,0.61236,0.63557,0.64634,0.59887,0.6217,0.77246,0.71667,0.74352,0.44402,0.21452,0.28928,0.60212,0.51806,0.55694,0.60412,0.52023,0.55905
991,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-textrank-sent-token-192-article_output,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.89249,0.45108,0.59928,1.0,1.0,1.0,1.0,1.0,1.0
992,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-nltk-1-sent-token-208-article_output,0.41975,0.81928,0.5551,0.27629,0.54032,0.36562,0.20868,0.40891,0.27634,0.16977,0.33333,0.22496,0.40535,0.79116,0.53605,0.26124,0.25126,0.25615,0.1323,0.50499,0.20967,0.13348,0.50752,0.21137
993,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-lsa-sent-token-212-article_output,0.51799,0.62069,0.56471,0.38406,0.46087,0.41897,0.34307,0.41228,0.3745,0.31618,0.38053,0.34538,0.48921,0.58621,0.53334,0.38372,0.23255,0.28959,0.25336,0.36432,0.29887,0.25707,0.36861,0.3029
994,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-lsa-sent-token-105-article_output,0.47964,0.72852,0.57845,0.30612,0.46552,0.36936,0.24318,0.37024,0.29355,0.20046,0.30556,0.2421,0.44118,0.6701,0.53206,0.261,0.19561,0.22362,0.22241,0.51371,0.31042,0.22356,0.51517,0.31181
995,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-lsa-sent-token-183-article_output,0.7459,0.65942,0.7,0.6281,0.55474,0.58915,0.60833,0.53676,0.57031,0.58824,0.51852,0.55118,0.72951,0.64493,0.68462,0.55163,0.2397,0.33419,0.47609,0.37173,0.41749,0.48041,0.37581,0.42172
996,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-gen-s-sent-token-220-article_output,0.94366,0.95714,0.95035,0.9,0.91304,0.90647,0.86957,0.88235,0.87591,0.83824,0.85075,0.84445,0.94366,0.95714,0.95035,0.81118,0.35177,0.49073,0.88974,0.91553,0.90245,0.89119,0.91667,0.90375
997,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-lsa-sent-token-231-article_output,0.39785,0.60989,0.48156,0.17266,0.26519,0.20915,0.12274,0.18889,0.14879,0.0942,0.14525,0.11428,0.36559,0.56044,0.44252,0.21205,0.18351,0.19675,0.15729,0.37035,0.2208,0.15899,0.37293,0.22294
998,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-gen-s-sent-token-107-article_output,0.80524,0.57796,0.67293,0.60902,0.43666,0.50863,0.53585,0.38378,0.44724,0.49621,0.35501,0.4139,0.75655,0.54301,0.63224,0.49431,0.16317,0.24535,0.63879,0.32873,0.43408,0.64002,0.33005,0.43551
999,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-kldiv-sent-token-161-article_output,0.58889,0.47321,0.52475,0.41573,0.33333,0.37,0.40909,0.32727,0.36363,0.4023,0.3211,0.35714,0.55556,0.44643,0.49505,0.43246,0.18333,0.2575,0.30362,0.19562,0.23794,0.30997,0.20057,0.24355
1000,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-gen-s-sent-token-223-article_output,0.80843,0.701,0.75089,0.66538,0.57667,0.61786,0.63707,0.55184,0.5914,0.62016,0.53691,0.57554,0.77011,0.66777,0.7153,0.53251,0.21627,0.30761,0.63162,0.47466,0.54201,0.63293,0.47613,0.54345
1001,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-lsa-sent-token-123-article_output,0.67939,0.57792,0.62456,0.47893,0.40717,0.44014,0.38077,0.32353,0.34982,0.2973,0.25246,0.27305,0.64122,0.54545,0.58947,0.38492,0.15916,0.2252,0.42251,0.30555,0.35464,0.42445,0.3073,0.3565
1002,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-kldiv-sent-token-110-article_output,0.80571,0.58264,0.67625,0.64368,0.46473,0.53976,0.56647,0.40833,0.47457,0.51163,0.3682,0.42822,0.79429,0.57438,0.66667,0.52656,0.18093,0.26932,0.55796,0.29131,0.38277,0.56069,0.29365,0.38544
1003,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-nltk-1-sent-token-111-article_output,0.69787,0.74545,0.72088,0.54701,0.58447,0.56512,0.47639,0.50917,0.49223,0.42672,0.45622,0.44098,0.66383,0.70909,0.68571,0.45867,0.24342,0.31805,0.39767,0.45388,0.42392,0.40019,0.4565,0.42649
1004,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-nltk-1-sent-token-98-article_output,0.82022,0.68868,0.74872,0.65909,0.55238,0.60104,0.56322,0.47115,0.51309,0.51163,0.42718,0.46561,0.79775,0.66981,0.7282,0.58097,0.23885,0.33852,0.62079,0.43684,0.51282,0.62512,0.44145,0.51747
1005,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-kldiv-sent-token-107-article_output,0.85714,0.58065,0.69231,0.6494,0.43935,0.52411,0.564,0.38108,0.45484,0.50602,0.34146,0.40776,0.81349,0.55108,0.65705,0.47778,0.14886,0.227,0.71574,0.32803,0.44988,0.71685,0.32937,0.45136
1006,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-textrank-sent-token-196-article_output,0.59897,0.82624,0.69448,0.5232,0.72242,0.60688,0.50129,0.69286,0.58171,0.48705,0.67384,0.56542,0.58869,0.81206,0.68257,0.4203,0.28127,0.33701,0.34984,0.66634,0.4588,0.35111,0.66746,0.46016
1007,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-lexrank-sent-token-157-article_output,0.8,0.66909,0.72871,0.62009,0.51825,0.56461,0.53947,0.45055,0.49102,0.48018,0.40074,0.43688,0.76522,0.64,0.69703,0.49241,0.19079,0.27502,0.61261,0.42821,0.50408,0.61421,0.42995,0.50582
1008,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-lsa-sent-token-150-article_output,0.81295,0.66082,0.72903,0.66426,0.53959,0.59547,0.61594,0.5,0.55195,0.57818,0.46903,0.51792,0.78417,0.63743,0.70323,0.48159,0.17809,0.26002,0.62886,0.41524,0.5002,0.63017,0.41666,0.50164
1009,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-nltk-1-sent-token-166-article_output,0.4058,0.96552,0.57143,0.38235,0.92857,0.54166,0.35821,0.88889,0.51064,0.33333,0.84615,0.47826,0.4058,0.96552,0.57143,0.3645,0.44225,0.39963,0.16113,0.93103,0.27472,0.16777,0.93318,0.28441
1010,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-nltk-1-sent-token-198-article_output,0.77419,0.55814,0.64865,0.61688,0.44393,0.51631,0.55556,0.39906,0.46448,0.50658,0.36321,0.42308,0.75484,0.54419,0.63244,0.55037,0.18521,0.27715,0.4062,0.21074,0.27751,0.41087,0.21392,0.28135
1011,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-nltk-2-sent-token-144-article_output,0.45238,0.7037,0.55072,0.31138,0.48598,0.37956,0.24096,0.37736,0.29412,0.19394,0.30476,0.23704,0.41667,0.64815,0.50725,0.28559,0.21597,0.24595,0.20174,0.48979,0.28577,0.20472,0.4938,0.28944
1012,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-kldiv-sent-token-179-article_output,0.5679,0.55422,0.56098,0.36646,0.35758,0.36197,0.31875,0.31098,0.31482,0.2956,0.28834,0.29192,0.54321,0.53012,0.53659,0.35361,0.17717,0.23606,0.26455,0.25192,0.25808,0.26822,0.25548,0.2617
1013,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-lsa-sent-token-228-article_output,0.57868,0.63158,0.60397,0.40712,0.44444,0.42496,0.35969,0.39276,0.3755,0.3376,0.36872,0.35247,0.56091,0.61219,0.58543,0.35792,0.19265,0.25048,0.32782,0.39058,0.35646,0.32907,0.39189,0.35774
1014,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-gen-s-sent-token-120-article_output,0.92511,0.69536,0.79395,0.79204,0.59468,0.67932,0.69333,0.52,0.59428,0.62946,0.47157,0.53919,0.9207,0.69205,0.79017,0.59317,0.21341,0.31389,0.8485,0.47887,0.61222,0.84917,0.48029,0.61355
1015,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-kldiv-sent-token-221-article_output,0.95122,0.58868,0.72727,0.88957,0.54924,0.67915,0.84568,0.52091,0.6447,0.80124,0.49237,0.60993,0.95122,0.58868,0.72727,0.66798,0.18461,0.28927,0.9067,0.34646,0.50135,0.90724,0.34826,0.50331
1016,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-gen-s-sent-token-116-article_output,0.66667,0.60073,0.63198,0.44898,0.40441,0.42553,0.34426,0.30996,0.32621,0.28807,0.25926,0.27291,0.62195,0.56044,0.5896,0.39138,0.16751,0.23461,0.41719,0.33861,0.37382,0.41922,0.34053,0.3758
1017,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-sumbasic-sent-token-140-article_output,0.71154,0.56061,0.62712,0.4902,0.38462,0.43104,0.4,0.3125,0.35088,0.32653,0.25397,0.28572,0.69231,0.54545,0.61017,0.31366,0.13254,0.18634,0.34615,0.21399,0.26448,0.35875,0.22353,0.27544
1018,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-lexrank-sent-token-126-article_output,0.72065,0.61806,0.66542,0.46341,0.39721,0.42776,0.36327,0.31119,0.33522,0.29508,0.25263,0.27221,0.68016,0.58333,0.62803,0.39353,0.16419,0.23171,0.50591,0.3719,0.42868,0.50766,0.37362,0.43045
1019,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-nltk-2-sent-token-122-article_output,0.61468,0.89333,0.72826,0.5,0.72973,0.59341,0.42056,0.61644,0.5,0.35849,0.52778,0.42697,0.55046,0.8,0.65217,0.4322,0.29953,0.35384,0.31566,0.66955,0.42905,0.32099,0.67532,0.43515
1020,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-lsa-sent-token-186-article_output,0.76101,0.84028,0.79868,0.70886,0.78322,0.74419,0.70701,0.78169,0.74248,0.70513,0.78014,0.74074,0.76101,0.84028,0.79868,0.58513,0.32691,0.41947,0.56421,0.68833,0.62012,0.56671,0.69049,0.62251
1021,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-lsa-sent-token-102-article_output,0.85128,0.58451,0.69311,0.68041,0.46643,0.55346,0.60104,0.41135,0.48842,0.53646,0.36655,0.43552,0.83077,0.57042,0.67641,0.55147,0.17899,0.27026,0.71631,0.33716,0.45851,0.71767,0.33888,0.46037
1022,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-gen-s-sent-token-130-article_output,0.67949,0.69737,0.68831,0.5974,0.61333,0.60526,0.57895,0.59459,0.58667,0.56,0.57534,0.56757,0.65385,0.67105,0.66234,0.60677,0.29995,0.40145,0.45455,0.47895,0.46643,0.46039,0.48479,0.47228
1023,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-lexrank-sent-token-155-article_output,0.72609,0.60727,0.66139,0.50218,0.41971,0.45726,0.42105,0.35165,0.38323,0.37004,0.30882,0.33667,0.7,0.58545,0.63762,0.42329,0.17369,0.24631,0.5184,0.36236,0.42656,0.52022,0.36415,0.42841
1024,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-luhn-sent-token-130-article_output,0.77049,0.61842,0.68613,0.71667,0.57333,0.63704,0.71186,0.56757,0.63158,0.7069,0.56164,0.62595,0.77049,0.61842,0.68613,0.74049,0.28627,0.41291,0.59727,0.38351,0.4671,0.60265,0.3894,0.47311
1025,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-lsa-sent-token-192-article_output,0.64407,0.63333,0.63865,0.56897,0.55932,0.5641,0.5614,0.55172,0.55652,0.55357,0.54386,0.54867,0.62712,0.61667,0.62185,0.59713,0.29677,0.39649,0.41379,0.4,0.40678,0.42171,0.40787,0.41467
1026,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-textrank-sent-token-121-article_output,0.75618,0.67296,0.71215,0.43972,0.39117,0.41403,0.33452,0.29747,0.31491,0.26786,0.2381,0.2521,0.66078,0.58805,0.6223,0.39233,0.16648,0.23376,0.5271,0.4173,0.46582,0.5287,0.41889,0.46743
1027,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-gen-s-sent-token-105-article_output,0.46243,0.54983,0.50236,0.2087,0.24828,0.22678,0.12791,0.15225,0.13902,0.08163,0.09722,0.08875,0.41908,0.49828,0.45526,0.23477,0.13774,0.17362,0.21084,0.29823,0.24703,0.21226,0.29992,0.24859
1028,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-gen-s-sent-token-153-article_output,0.71041,0.63821,0.67238,0.5,0.44898,0.47312,0.42466,0.38115,0.40173,0.37156,0.33333,0.35141,0.67873,0.60976,0.6424,0.44641,0.19413,0.27059,0.47433,0.38264,0.42358,0.47644,0.38469,0.42568
1029,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-textrank-sent-token-167-article_output,0.77457,0.93056,0.84543,0.75581,0.90909,0.82539,0.74854,0.90141,0.81789,0.74118,0.89362,0.81029,0.77457,0.93056,0.84543,0.61447,0.36945,0.46145,0.59766,0.86364,0.70644,0.59967,0.86455,0.70815
1030,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-lsa-sent-token-136-article_output,0.95753,0.63104,0.76073,0.9031,0.59439,0.71692,0.8677,0.57033,0.68827,0.83594,0.54872,0.66254,0.95753,0.63104,0.76073,0.65454,0.20186,0.30856,0.92071,0.39936,0.55708,0.921,0.40053,0.55827
1031,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-luhn-sent-token-121-article_output,0.82192,0.18868,0.30691,0.47222,0.10726,0.17481,0.30986,0.06962,0.11369,0.22857,0.05079,0.08311,0.69863,0.16038,0.26087,0.45248,0.04953,0.08929,0.62177,0.03242,0.06163,0.62704,0.03338,0.06339
1032,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-sumbasic-sent-token-121-article_output,0.86,0.54088,0.66409,0.57789,0.36278,0.44574,0.45455,0.28481,0.3502,0.37563,0.23492,0.28906,0.79,0.49686,0.61004,0.46395,0.13913,0.21407,0.68593,0.27082,0.38832,0.68765,0.2725,0.39032
1033,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-nltk-2-sent-token-106-article_output,0.68199,0.74477,0.712,0.51538,0.56303,0.53815,0.44402,0.48523,0.46371,0.39535,0.4322,0.41295,0.63218,0.69038,0.66,0.4086,0.22748,0.29225,0.4438,0.52945,0.48286,0.44563,0.53126,0.48469
1034,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-kldiv-sent-token-143-article_output,0.65683,0.68462,0.67044,0.52222,0.5444,0.53308,0.47955,0.5,0.48956,0.4403,0.45914,0.44952,0.63469,0.66154,0.64784,0.35516,0.1768,0.23608,0.41326,0.44903,0.4304,0.41503,0.45082,0.43219
1035,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-nltk-1-sent-token-192-article_output,0.98361,1.0,0.99174,0.96667,0.98305,0.97479,0.94915,0.96552,0.95727,0.93103,0.94737,0.93913,0.98361,1.0,0.99174,0.87785,0.45108,0.59594,0.50492,0.52203,0.51333,0.51958,0.53691,0.5281
1036,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-lsa-sent-token-216-article_output,0.82902,0.86022,0.84433,0.76042,0.78919,0.77454,0.72775,0.75543,0.74133,0.70526,0.73224,0.7185,0.81865,0.84946,0.83377,0.61289,0.29325,0.39669,0.67719,0.72926,0.70226,0.67874,0.73065,0.70374
1037,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-gen-s-sent-token-210-article_output,0.40308,0.62679,0.49064,0.12037,0.1875,0.14662,0.04025,0.0628,0.04906,0.01553,0.02427,0.01894,0.33538,0.52153,0.40824,0.18465,0.14496,0.16242,0.15637,0.37877,0.22136,0.15789,0.38115,0.22329
1038,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-nltk-2-sent-token-203-article_output,0.30282,0.81646,0.44178,0.2,0.5414,0.2921,0.16509,0.44872,0.24137,0.13948,0.38065,0.20415,0.29577,0.79747,0.4315,0.19348,0.26882,0.22501,0.09023,0.65855,0.15871,0.09121,0.66051,0.16029
1039,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-nltk-2-sent-token-118-article_output,0.69338,0.80894,0.74672,0.50699,0.59184,0.54614,0.41053,0.47951,0.44235,0.35563,0.41564,0.3833,0.66551,0.77642,0.7167,0.42664,0.23566,0.30361,0.45014,0.61304,0.51911,0.45184,0.61465,0.52082
1040,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-textrank-sent-token-134-article_output,0.50877,0.78682,0.61796,0.33166,0.51362,0.40306,0.267,0.41406,0.32465,0.22222,0.3451,0.27035,0.46115,0.71318,0.56012,0.28075,0.20206,0.23499,0.23545,0.5639,0.3322,0.23681,0.56561,0.33385
1041,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-lexrank-sent-token-151-article_output,0.712,0.5,0.58746,0.46774,0.32768,0.38538,0.38211,0.26705,0.31438,0.34426,0.24,0.28283,0.696,0.48876,0.57425,0.40541,0.14952,0.21847,0.50477,0.24833,0.33289,0.508,0.2511,0.33608
