Rouge Type,Filename,ROUGE-1,ROUGE-1,ROUGE-1,ROUGE-2,ROUGE-2,ROUGE-2,ROUGE-3,ROUGE-3,ROUGE-3,ROUGE-4,ROUGE-4,ROUGE-4,ROUGE-L,ROUGE-L,ROUGE-L,ROUGE-W-1.2,ROUGE-W-1.2,ROUGE-W-1.2,ROUGE-S*,ROUGE-S*,ROUGE-S*,ROUGE-SU*,ROUGE-SU*,ROUGE-SU*
1966,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-gen-s-sent-token-112-article_output,0.74405,0.65789,0.69832,0.56886,0.50265,0.53371,0.48193,0.42553,0.45198,0.4,0.35294,0.375,0.65476,0.57895,0.61453,0.4399,0.17733,0.25277,0.52531,0.41041,0.46081,0.52793,0.41303,0.46346
1967,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-gen-s-sent-token-124-article_output,0.69014,0.49,0.5731,0.52857,0.37374,0.43787,0.4058,0.28571,0.33533,0.32353,0.2268,0.26666,0.66197,0.47,0.54971,0.45507,0.15966,0.23639,0.43219,0.21697,0.2889,0.43914,0.22222,0.29511
1968,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-lsa-sent-token-192-article_output,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.89249,0.45108,0.59928,1.0,1.0,1.0,1.0,1.0,1.0
1969,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-kldiv-sent-token-174-article_output,0.71569,0.78495,0.74872,0.65347,0.71739,0.68394,0.64,0.7033,0.67016,0.63636,0.7,0.66666,0.70588,0.77419,0.73846,0.60078,0.3312,0.427,0.44419,0.53483,0.48531,0.44935,0.54005,0.49054
1970,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-sumbasic-sent-token-152-article_output,0.4717,0.52083,0.49505,0.20833,0.23013,0.21869,0.14068,0.15546,0.1477,0.10305,0.11392,0.10821,0.43396,0.47917,0.45545,0.25285,0.13227,0.17368,0.20906,0.25499,0.22975,0.21101,0.25717,0.23181
1971,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-textrank-sent-token-114-article_output,0.85926,0.63388,0.72956,0.70149,0.51648,0.59493,0.58647,0.43094,0.49682,0.50758,0.37222,0.42949,0.84444,0.62295,0.71698,0.55928,0.21339,0.30892,0.67927,0.36894,0.47817,0.68188,0.37178,0.4812
1972,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-lsa-sent-token-105-article_output,0.49377,0.68041,0.57226,0.2675,0.36897,0.31015,0.18797,0.25952,0.21802,0.1407,0.19444,0.16326,0.44389,0.61168,0.51445,0.25841,0.1757,0.20918,0.23258,0.44207,0.3048,0.23386,0.44366,0.30628
1973,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-lexrank-sent-token-208-article_output,0.54196,0.62249,0.57944,0.30526,0.35081,0.32645,0.21479,0.24696,0.22975,0.16608,0.19106,0.1777,0.52098,0.59839,0.55701,0.33662,0.19052,0.24332,0.27444,0.36226,0.31229,0.27632,0.36435,0.31429
1974,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-textrank-sent-token-202-article_output,0.53153,0.40972,0.46274,0.31818,0.24476,0.27668,0.26606,0.20423,0.23108,0.24074,0.1844,0.20884,0.5045,0.38889,0.43921,0.36568,0.13638,0.19867,0.26061,0.15453,0.19402,0.26549,0.15806,0.19815
1975,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-lexrank-sent-token-138-article_output,0.78736,0.51504,0.62273,0.63006,0.41132,0.49772,0.55233,0.35985,0.43578,0.50292,0.327,0.39631,0.77011,0.50376,0.60909,0.48982,0.15739,0.23823,0.62534,0.26704,0.37426,0.62717,0.26888,0.37639
1976,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-lexrank-sent-token-148-article_output,0.74713,0.58559,0.65657,0.54231,0.4247,0.47635,0.4556,0.3565,0.4,0.40698,0.31818,0.35714,0.69732,0.54655,0.6128,0.45758,0.16868,0.24649,0.54895,0.33695,0.41758,0.55045,0.33843,0.41915
1977,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-lsa-sent-token-109-article_output,0.81275,0.77567,0.79378,0.652,0.62214,0.63672,0.57831,0.55172,0.5647,0.52016,0.49615,0.50787,0.77689,0.74144,0.75875,0.51407,0.23649,0.32395,0.635,0.57827,0.60531,0.6364,0.57975,0.60676
1978,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-nltk-2-sent-token-99-article_output,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-lsa-sent-token-130-article_output,0.64516,0.52632,0.57971,0.45902,0.37333,0.41176,0.4,0.32432,0.35821,0.37288,0.30137,0.33333,0.56452,0.46053,0.50725,0.47975,0.18851,0.27067,0.40349,0.26772,0.32187,0.41086,0.27419,0.32889
1980,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-gen-s-sent-token-95-article_output,0.68401,0.64789,0.66546,0.45522,0.4311,0.44283,0.36704,0.34752,0.35701,0.32707,0.30961,0.3181,0.66914,0.6338,0.65099,0.40154,0.18421,0.25256,0.45361,0.40688,0.42898,0.45531,0.40856,0.43067
1981,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-lexrank-sent-token-164-article_output,0.66225,0.71429,0.68729,0.57333,0.61871,0.59516,0.54362,0.58696,0.56446,0.53378,0.57664,0.55438,0.66225,0.71429,0.68729,0.50683,0.28011,0.36081,0.43523,0.50658,0.4682,0.43826,0.50958,0.47124
1982,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-sumbasic-sent-token-110-article_output,0.67273,0.61157,0.64069,0.39726,0.361,0.37826,0.30734,0.27917,0.29258,0.25806,0.23431,0.24561,0.61818,0.56198,0.58874,0.38282,0.16536,0.23096,0.35039,0.28946,0.31702,0.35328,0.29209,0.31978
1983,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-luhn-sent-token-126-article_output,0.73962,0.68056,0.70886,0.51515,0.47387,0.49365,0.41825,0.38462,0.40073,0.3626,0.33333,0.34735,0.69434,0.63889,0.66546,0.41487,0.18571,0.25657,0.53762,0.45504,0.4929,0.53916,0.45661,0.49446
1984,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-lexrank-sent-token-195-article_output,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.80405,0.43165,0.56174,1.0,1.0,1.0,1.0,1.0,1.0
1985,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-lsa-sent-token-180-article_output,0.98387,0.67778,0.80263,0.95082,0.65169,0.77334,0.91667,0.625,0.74324,0.88136,0.5977,0.71233,0.98387,0.67778,0.80263,0.77135,0.26883,0.3987,0.96774,0.45693,0.62076,0.96824,0.46165,0.62521
1986,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-lsa-sent-token-126-article_output,0.71747,0.67014,0.693,0.54851,0.5122,0.52973,0.44944,0.41958,0.434,0.38722,0.3614,0.37386,0.68401,0.63889,0.66068,0.41685,0.18941,0.26047,0.5195,0.45311,0.48404,0.52096,0.4546,0.48552
1987,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-kldiv-sent-token-200-article_output,0.5531,0.61881,0.58411,0.36889,0.41294,0.38967,0.29911,0.335,0.31604,0.26906,0.30151,0.28436,0.49115,0.5495,0.51869,0.33058,0.18328,0.23582,0.28401,0.3557,0.31584,0.28635,0.35826,0.31829
1988,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-gen-s-sent-token-213-article_output,0.72794,0.76744,0.74717,0.62731,0.66148,0.64394,0.58519,0.61719,0.60076,0.55762,0.58824,0.57252,0.71691,0.75581,0.73585,0.52064,0.25594,0.34318,0.52233,0.58067,0.54996,0.52385,0.58213,0.55145
1989,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-luhn-sent-token-221-article_output,0.92025,0.56604,0.70094,0.85185,0.52273,0.64789,0.81366,0.4981,0.61792,0.775,0.47328,0.58768,0.90798,0.55849,0.69159,0.64012,0.17583,0.27588,0.85268,0.32184,0.4673,0.8535,0.32366,0.46934
1990,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-nltk-2-sent-token-212-article_output,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1991,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-lsa-sent-token-227-article_output,0.72177,0.69112,0.70611,0.47475,0.45455,0.46443,0.36842,0.35271,0.36039,0.31846,0.30485,0.31151,0.70766,0.67761,0.69231,0.36788,0.18455,0.24579,0.49958,0.45801,0.47789,0.50048,0.45891,0.47879
1992,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-luhn-sent-token-207-article_output,0.70625,0.69325,0.69969,0.55975,0.54938,0.55452,0.51899,0.50932,0.51411,0.50318,0.49375,0.49842,0.69375,0.68098,0.68731,0.48897,0.25604,0.33609,0.49379,0.47573,0.48459,0.49647,0.47841,0.48727
1993,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-lexrank-sent-token-123-article_output,0.73519,0.68506,0.70924,0.53147,0.49511,0.51265,0.44912,0.4183,0.43316,0.38732,0.36066,0.37351,0.70732,0.65909,0.68235,0.41676,0.18877,0.25984,0.41444,0.35977,0.38517,0.41665,0.36186,0.38733
1994,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-nltk-2-sent-token-176-article_output,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-gen-s-sent-token-157-article_output,0.72103,0.61091,0.66142,0.47414,0.40146,0.43478,0.39394,0.33333,0.36111,0.34348,0.29044,0.31474,0.69099,0.58545,0.63386,0.4161,0.16332,0.23457,0.44539,0.31952,0.3721,0.44769,0.32159,0.3743
1996,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-lexrank-sent-token-113-article_output,0.82069,0.65205,0.72671,0.63668,0.50549,0.56355,0.5625,0.44628,0.4977,0.50174,0.39779,0.44376,0.7931,0.63014,0.70229,0.45711,0.17158,0.24951,0.66407,0.41891,0.51374,0.66514,0.42017,0.51501
1997,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-lexrank-sent-token-144-article_output,0.51724,0.55556,0.53572,0.35652,0.38318,0.36937,0.2807,0.30189,0.29091,0.22124,0.2381,0.22936,0.4569,0.49074,0.47322,0.33444,0.17463,0.22945,0.22924,0.26462,0.24566,0.23405,0.26984,0.25067
1998,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-textrank-sent-token-121-article_output,0.78599,0.63522,0.70261,0.48438,0.39117,0.43281,0.36078,0.29114,0.32224,0.29134,0.23492,0.26011,0.71206,0.57547,0.63652,0.42931,0.16544,0.23884,0.55776,0.36403,0.44054,0.55948,0.36569,0.44229
1999,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-gen-s-sent-token-154-article_output,0.86694,0.55412,0.6761,0.72874,0.46512,0.56782,0.64228,0.40933,0.5,0.57143,0.36364,0.44445,0.81048,0.51804,0.63207,0.53009,0.15483,0.23966,0.69512,0.28357,0.40281,0.69649,0.28495,0.40444
2000,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-textrank-sent-token-143-article_output,0.51952,0.66538,0.58347,0.32831,0.42085,0.36886,0.29003,0.37209,0.32597,0.26061,0.33463,0.29302,0.47147,0.60385,0.52951,0.25881,0.15832,0.19646,0.26372,0.43297,0.32779,0.26526,0.43476,0.32949
2001,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-luhn-sent-token-96-article_output,0.69231,0.61694,0.65246,0.46818,0.417,0.44111,0.38813,0.34553,0.36559,0.32569,0.2898,0.3067,0.64253,0.57258,0.60554,0.4154,0.18339,0.25445,0.47733,0.37887,0.42244,0.47925,0.38076,0.42437
2002,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-nltk-1-sent-token-196-article_output,0.6581,0.9078,0.76304,0.59794,0.82562,0.69357,0.5814,0.80357,0.67467,0.56736,0.78495,0.65865,0.65553,0.90426,0.76006,0.46946,0.31417,0.37643,0.31882,0.60725,0.41812,0.32056,0.60939,0.42012
2003,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-nltk-1-sent-token-132-article_output,0.88365,0.77624,0.82647,0.73502,0.64543,0.68732,0.63291,0.55556,0.59172,0.55873,0.49025,0.52225,0.83962,0.73757,0.78529,0.52491,0.22192,0.31195,0.63214,0.48763,0.55056,0.63369,0.48919,0.55214
2004,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-gen-s-sent-token-201-article_output,0.91748,0.88732,0.90215,0.89268,0.86321,0.8777,0.87255,0.8436,0.85783,0.85222,0.82381,0.83777,0.91748,0.88732,0.90215,0.60169,0.2917,0.39291,0.84153,0.78701,0.81336,0.84231,0.78798,0.81424
2005,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-lsa-sent-token-112-article_output,0.73333,0.63684,0.68169,0.57927,0.50265,0.53825,0.52147,0.45213,0.48433,0.46296,0.40107,0.4298,0.69091,0.6,0.64225,0.50258,0.19898,0.28509,0.50953,0.38396,0.43792,0.51227,0.38663,0.44067
2006,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-nltk-1-sent-token-210-article_output,0.41214,0.61722,0.49425,0.13141,0.19712,0.15769,0.03859,0.05797,0.04634,0.0129,0.01942,0.0155,0.33546,0.50239,0.4023,0.18891,0.14283,0.16267,0.1475,0.33134,0.20413,0.14919,0.33408,0.20627
2007,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-nltk-1-sent-token-136-article_output,0.92096,0.68193,0.78362,0.81724,0.60459,0.69501,0.76817,0.56777,0.65294,0.72917,0.53846,0.61947,0.91065,0.6743,0.77485,0.58553,0.20289,0.30136,0.65693,0.35986,0.465,0.6587,0.36147,0.46679
2008,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-nltk-1-sent-token-153-article_output,0.65315,0.58943,0.61966,0.42081,0.37959,0.39914,0.33636,0.30328,0.31896,0.27854,0.25103,0.26407,0.60811,0.54878,0.57692,0.39582,0.17291,0.24068,0.36097,0.29384,0.32396,0.36353,0.29618,0.32642
2009,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-luhn-sent-token-219-article_output,0.63636,0.33333,0.4375,0.33333,0.17073,0.2258,0.1,0.05,0.06667,0.0,0.0,0.0,0.63636,0.33333,0.4375,0.47971,0.11899,0.19068,0.39394,0.10569,0.16667,0.41667,0.11641,0.18198
2010,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-kldiv-sent-token-191-article_output,0.6646,0.59444,0.62757,0.53125,0.47486,0.50147,0.50314,0.44944,0.47478,0.48101,0.42938,0.45373,0.65217,0.58333,0.61583,0.45876,0.21368,0.29156,0.42259,0.33786,0.3755,0.42554,0.34066,0.3784
2011,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-nltk-1-sent-token-179-article_output,0.74107,1.0,0.85128,0.713,0.96364,0.81959,0.68468,0.92683,0.78756,0.66063,0.89571,0.76042,0.73661,0.99398,0.84616,0.54264,0.37593,0.44416,0.48563,0.88565,0.62729,0.48788,0.88701,0.62951
2012,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-lexrank-sent-token-116-article_output,0.7004,0.6337,0.66538,0.45935,0.41544,0.43629,0.35918,0.32472,0.34108,0.31148,0.28148,0.29572,0.62753,0.56777,0.59616,0.38526,0.16556,0.2316,0.38313,0.31351,0.34484,0.38571,0.31586,0.34731
2013,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-kldiv-sent-token-221-article_output,0.71364,0.59245,0.64742,0.54338,0.45076,0.49276,0.49083,0.40684,0.44491,0.45161,0.37405,0.40919,0.65909,0.54717,0.59794,0.44827,0.16619,0.24248,0.47854,0.32956,0.39032,0.48065,0.33152,0.39239
2014,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-luhn-sent-token-103-article_output,0.58472,0.58863,0.58667,0.31333,0.31544,0.31438,0.23077,0.23232,0.23154,0.19463,0.19595,0.19529,0.52159,0.52508,0.52333,0.30745,0.14894,0.20067,0.33289,0.33737,0.33512,0.33457,0.33905,0.3368
2015,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-lsa-sent-token-110-article_output,0.66008,0.69008,0.67475,0.48413,0.50622,0.49493,0.40637,0.425,0.41548,0.352,0.3682,0.35992,0.64822,0.67769,0.66263,0.44105,0.21909,0.29276,0.38214,0.41775,0.39915,0.38431,0.41997,0.40135
2016,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-sumbasic-sent-token-222-article_output,0.74107,0.46629,0.57241,0.48649,0.30508,0.375,0.39091,0.24432,0.3007,0.33945,0.21143,0.26056,0.67857,0.42697,0.52414,0.47261,0.13888,0.21468,0.41184,0.16251,0.23306,0.41758,0.16585,0.23741
2017,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-gen-s-sent-token-177-article_output,0.69101,0.65775,0.67397,0.58192,0.55376,0.56749,0.53977,0.51351,0.52631,0.50857,0.4837,0.49582,0.67978,0.64706,0.66302,0.43227,0.21078,0.28338,0.46816,0.42407,0.44503,0.47062,0.42652,0.44749
2018,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-lsa-sent-token-140-article_output,0.81667,0.74242,0.77778,0.57627,0.52308,0.54839,0.46552,0.42188,0.44263,0.38596,0.34921,0.36667,0.76667,0.69697,0.73016,0.60286,0.29394,0.39519,0.56328,0.4648,0.50932,0.57135,0.47285,0.51745
2019,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-nltk-2-sent-token-103-article_output,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-sumbasic-sent-token-121-article_output,0.84694,0.52201,0.64591,0.49231,0.30284,0.375,0.38144,0.23418,0.2902,0.3057,0.1873,0.23228,0.7449,0.45912,0.56809,0.42946,0.12622,0.1951,0.6562,0.24879,0.36079,0.65812,0.25049,0.36287
2021,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-textrank-sent-token-111-article_output,0.86893,0.81364,0.84038,0.76098,0.71233,0.73585,0.69118,0.64679,0.66825,0.63547,0.59447,0.61429,0.83981,0.78636,0.81221,0.58743,0.27329,0.37303,0.70305,0.61623,0.65678,0.70464,0.618,0.65848
2022,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-nltk-1-sent-token-147-article_output,0.68692,0.68056,0.68373,0.5493,0.54419,0.54673,0.49528,0.49065,0.49295,0.45498,0.4507,0.45283,0.64953,0.64352,0.64651,0.47065,0.22468,0.30416,0.40169,0.39427,0.39795,0.40432,0.39689,0.40057
2023,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-kldiv-sent-token-218-article_output,0.94194,0.58167,0.71921,0.83766,0.516,0.63861,0.79085,0.48594,0.60199,0.76974,0.47177,0.585,0.92258,0.56972,0.70443,0.66247,0.19565,0.30208,0.86778,0.3301,0.47827,0.86872,0.33208,0.48049
2024,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-kldiv-sent-token-133-article_output,0.7766,0.52899,0.62931,0.52941,0.36,0.42857,0.46237,0.31387,0.37392,0.40541,0.27473,0.32752,0.75,0.51087,0.60776,0.47433,0.15778,0.23679,0.58078,0.26901,0.3677,0.58283,0.27087,0.36985
2025,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-lsa-sent-token-136-article_output,0.91608,0.66667,0.77172,0.84912,0.61735,0.71492,0.81338,0.59079,0.68444,0.78445,0.56923,0.65973,0.91259,0.66412,0.76878,0.59175,0.20152,0.30065,0.84196,0.44547,0.58266,0.84247,0.44659,0.58374
2026,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-lsa-sent-token-108-article_output,0.71905,0.77436,0.74568,0.48804,0.52577,0.5062,0.40385,0.43523,0.41895,0.33816,0.36458,0.35087,0.6619,0.71282,0.68642,0.41162,0.22593,0.29173,0.49834,0.57817,0.5353,0.50041,0.58015,0.53734
2027,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-kldiv-sent-token-123-article_output,0.65504,0.5487,0.59717,0.40467,0.33876,0.36879,0.32812,0.27451,0.29893,0.27843,0.23279,0.25357,0.63953,0.53571,0.58303,0.36134,0.14713,0.20911,0.38072,0.26697,0.31386,0.38282,0.26878,0.31582
2028,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-luhn-sent-token-227-article_output,0.69851,0.63514,0.66532,0.42128,0.38298,0.40122,0.29638,0.26938,0.28224,0.24359,0.22136,0.23194,0.67941,0.61776,0.64712,0.33841,0.1612,0.21838,0.47662,0.39398,0.43138,0.47757,0.39491,0.43232
2029,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-gen-s-sent-token-192-article_output,0.70909,0.65,0.67826,0.62963,0.57627,0.60177,0.62264,0.56897,0.5946,0.61538,0.5614,0.58715,0.69091,0.63333,0.66087,0.64798,0.30021,0.41032,0.50034,0.41977,0.45653,0.50812,0.42756,0.46437
2030,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-luhn-sent-token-213-article_output,0.71863,0.73256,0.72553,0.57634,0.58755,0.58189,0.52874,0.53906,0.53385,0.5,0.5098,0.50485,0.70342,0.71705,0.71017,0.49028,0.23304,0.31592,0.49093,0.51018,0.50037,0.49267,0.51191,0.50211
2031,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-lsa-sent-token-148-article_output,0.88146,0.87087,0.87613,0.7622,0.75301,0.75758,0.69725,0.68882,0.69301,0.64724,0.63939,0.64329,0.85714,0.84685,0.85196,0.53867,0.25031,0.34179,0.6752,0.65905,0.66703,0.67646,0.66033,0.6683
2032,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-luhn-sent-token-208-article_output,0.45352,0.64659,0.53311,0.26271,0.375,0.30897,0.18697,0.26721,0.22,0.15057,0.21545,0.17726,0.43099,0.61446,0.50663,0.25899,0.18195,0.21374,0.19328,0.39335,0.2592,0.19475,0.39539,0.26096
2033,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp2-political-scores/exp2-lsa-sent-token-96-article_output,0.62172,0.66935,0.64466,0.36466,0.39271,0.37817,0.27925,0.30081,0.28963,0.20833,0.22449,0.21611,0.53184,0.57258,0.55146,0.31029,0.1655,0.21586,0.37414,0.43379,0.40176,0.37597,0.43566,0.40362
